SNname,weight1,weight2,weight3,peak_mjd,peak_mag,peak_phase,dM15,resid
SN2006ej,-1.3568871817061203,0.7348706096440349,0.04057543454141865,53976.952650750754,15.867676098947392,0.1006379909347439,0.711,1
SN2006dm,-2.7392841209106598,0.6908312196974101,-0.44794876301520103,53929.87554874875,16.12476806952313,0.09349192637179193,0.816,1
SN2006X,-0.872654576537556,0.38902149670287706,-0.06060526711591866,53788.51911261261,13.978868245805463,0.10856976378874705,0.748,1
SN2005ke,-3.7234180529221983,-0.6407106833117743,-0.25450347407067514,53700.98883993994,14.15964922196863,0.06849745267842522,1.256,1
SN2005hk,-1.4496054748736764,-0.06305780262633376,0.3169349230185041,53688.2737018018,15.660706516916266,0.09249931076192297,0.94,1
SN2005cf,-0.3219893063416055,0.611988014471181,-0.23250338541228188,53535.12707077077,13.520798142411923,0.07661110414312056,0.63,1
SN2020hvf,0.8842790956924368,0.6729828213832562,0.03502258043213902,58979.59753513514,12.608085022981061,0.09695341464777751,0.522,1
SN2019np,-0.21776940454244645,0.6409513280748275,-0.15753604726394674,58511.10418728729,13.382653011604683,0.1037184797581947,0.618,1
SN2018ilu,-0.6919794853857011,0.14993876021799946,0.41697656421924845,58452.6054051051,15.2793739029171,0.10233505349993699,0.823,1
SN2018aoz,-1.9877342006640055,-0.05468134731835761,-0.013109503918000698,58224.107895495494,12.788330321340025,0.10727331029597131,0.965,1
SN2017cbv,0.5604388929225026,1.0040985950152073,-0.9693914100981739,57838.82584214214,11.581195570093305,0.08729305720391878,0.401,1
SN2011fs,-41.3180524530639,3.922470008739711,1.9282915742652662,0.0,15.649540471156865,-7.198447465499678,0.0,0
ASASSN-14eu,-71.46938078286833,13.998991343761418,-4.823125923685134,0.0,15.884319946268969,-0.19660746007498098,0.0,0
SN2013E,7.7212625956566185,-0.8853368884780083,-0.3987569928950939,0.0,13.928482865631022,0.09046003387309653,0.0,0
SN2013gh,-3.271908966602999,1.8405244755762453,-0.43652697319517453,0.0,14.228582614444315,0.09656246930600787,0.0,0
SN2009dc,1.5100909981779402,0.9488960422817171,-0.08282667697176627,0.0,15.275157318260185,0.11133906674401763,0.0,0
SN2015I,196.39617465618423,-37.5570354159315,5.89957663159628,0.0,14.01001952741975,0.20480280854748845,0.0,0
